ctrl_sura112_m8	CCDS34960.1|Hs110|chr8	54.167	24	11	0	57	128	2603	2532	0.085	31.8
ctrl_sura112_m8	CCDS34960.1|Hs110|chr8	50.000	16	8	0	66	113	2609	2656	2.8	26.7
ctrl_sura112_m9	CCDS59399.1|Hs110|chr19	72.222	18	5	0	87	140	962	1015	0.045	32.7
ctrl_sura112_m9	CCDS54280.1|Hs110|chr19	72.222	18	5	0	87	140	800	853	0.045	32.7
ctrl_sura112_m9	CCDS12670.1|Hs110|chr19	72.222	18	5	0	87	140	359	412	0.045	32.7
ctrl_sura112_m9	CCDS93160.1|Hs110|chr22	37.143	35	22	0	36	140	77	181	0.062	32.2
ctrl_sura112_m9	CCDS13936.1|Hs110|chr22	37.143	35	22	0	36	140	77	181	0.062	32.2
ctrl_sura112_m10	CCDS41883.1|Hs110|chr13	32.558	43	29	0	131	3	392	264	0.033	33.1
ctrl_sura112_m10	CCDS44124.1|Hs110|chr1	50.000	22	11	0	7	72	3398	3463	0.070	28.6
ctrl_sura112_m10	CCDS44124.1|Hs110|chr1	45.455	22	12	0	72	137	5752	5817	0.070	21.7
ctrl_sura112_m10	CCDS463.1|Hs110|chr1	50.000	22	11	0	7	72	3398	3463	0.070	28.6
ctrl_sura112_m10	CCDS463.1|Hs110|chr1	45.455	22	12	0	72	137	5752	5817	0.070	21.7
ctrl_sura112_m10	CCDS4727.1|Hs110|chr6	60.000	10	4	0	32	3	530	559	0.11	23.5
ctrl_sura112_m10	CCDS4727.1|Hs110|chr6	37.500	16	10	0	84	37	110	157	0.11	22.7
ctrl_sura112_m10	CCDS81292.1|Hs110|chr1	37.931	29	18	0	31	117	358	272	0.13	31.3
ctrl_sura112_m11	CCDS92406.1|Hs110|chr17	47.368	19	10	0	77	21	802	858	0.57	29.0
ctrl_sura112_m11	CCDS32754.1|Hs110|chr17	47.368	19	10	0	77	21	796	852	0.57	29.0
ctrl_sura112_m11	CCDS13946.1|Hs110|chr22	47.368	19	10	0	77	21	793	849	0.57	29.0
ctrl_sura112_m11	CCDS12722.1|Hs110|chr19	47.368	19	10	0	77	21	793	849	0.57	29.0
ctrl_sura112_m11	CCDS5346.1|Hs110|chr7	47.368	19	10	0	77	21	808	864	0.57	29.0
ctrl_sura112_m12	CCDS94539.1|Hs110|chr9	42.424	33	19	0	13	111	5086	4988	0.020	34.0
ctrl_sura112_m12	CCDS94539.1|Hs110|chr9	37.838	37	23	0	113	3	4986	5096	5.3	25.8
ctrl_sura112_m12	CCDS94538.1|Hs110|chr9	42.424	33	19	0	13	111	4993	4895	0.020	34.0
ctrl_sura112_m12	CCDS94538.1|Hs110|chr9	37.838	37	23	0	113	3	4893	5003	5.3	25.8
ctrl_sura112_m12	CCDS43909.1|Hs110|chr9	42.424	33	19	0	13	111	4996	4898	0.020	34.0
ctrl_sura112_m12	CCDS43909.1|Hs110|chr9	37.838	37	23	0	113	3	4896	5006	5.3	25.8
ctrl_sura112_m12	CCDS42719.1|Hs110|chr2	47.826	23	12	0	13	81	1690	1622	0.039	33.1
ctrl_sura112_m12	CCDS2034.1|Hs110|chr2	47.826	23	12	0	13	81	1744	1676	0.039	33.1
ctrl_sura112_m13	CCDS41787.2|Hs110|chr12	58.824	17	7	0	42	92	993	943	2.8	26.7
ctrl_sura112_m13	CCDS91573.1|Hs110|chr11	40.625	32	19	0	42	137	7192	7287	5.3	25.8
ctrl_sura112_m13	CCDS10613.2|Hs110|chr16	43.478	23	13	0	33	101	800	732	5.3	25.8
ctrl_sura112_m13	CCDS46705.1|Hs110|chr22	37.500	16	10	0	15	62	198	245	7.2	25.4
ctrl_sura112_m13	CCDS13972.1|Hs110|chr22	37.500	16	10	0	15	62	198	245	7.2	25.4
ctrl_sura112_m15	CCDS2412.1|Hs110|chr2	46.154	26	14	0	91	14	852	929	0.22	30.4
ctrl_sura112_m15	CCDS44519.1|Hs110|chr11	35.484	31	20	0	42	134	212	304	0.30	29.9
ctrl_sura112_m15	CCDS7738.1|Hs110|chr11	35.484	31	20	0	42	134	245	337	0.30	29.9
ctrl_sura112_m15	CCDS58827.1|Hs110|chr3	42.857	21	12	0	106	44	126	188	0.32	22.6
ctrl_sura112_m15	CCDS58827.1|Hs110|chr3	41.176	17	10	0	60	10	715	765	0.32	22.1
ctrl_sura112_m15	CCDS58828.1|Hs110|chr3	42.857	21	12	0	106	44	144	206	0.33	22.6
ctrl_sura112_m15	CCDS58828.1|Hs110|chr3	41.176	17	10	0	60	10	736	786	0.33	22.1
ctrl_sura112_m16	CCDS48154.1|Hs110|chrX	43.750	32	18	0	139	44	2829	2734	2.0	27.2
ctrl_sura112_m16	CCDS14563.1|Hs110|chrX	43.750	32	18	0	139	44	1602	1507	2.0	27.2
ctrl_sura112_m16	CCDS13157.1|Hs110|chr20	33.333	30	20	0	3	92	52	141	2.0	27.2
ctrl_sura112_m16	CCDS31166.1|Hs110|chr10	66.667	15	5	0	78	122	1150	1106	5.3	25.8
ctrl_sura112_m16	CCDS6693.1|Hs110|chr9	53.333	15	7	0	10	54	309	265	5.9	25.8
ctrl_sura112_m17	CCDS13943.1|Hs110|chr22	37.143	35	22	0	106	2	341	445	0.020	34.0
ctrl_sura112_m17	CCDS92296.1|Hs110|chr17	46.429	28	15	0	133	50	1628	1711	0.051	32.7
ctrl_sura112_m17	CCDS77016.1|Hs110|chr17	46.429	28	15	0	133	50	2456	2539	0.051	32.7
ctrl_sura112_m17	CCDS74052.1|Hs110|chr17	46.429	28	15	0	133	50	2411	2494	0.051	32.7
ctrl_sura112_m17	CCDS45667.1|Hs110|chr17	46.429	28	15	0	133	50	2366	2449	0.051	32.7
ctrl_sura112_m18	CCDS12196.1|Hs110|chr19	56.250	16	7	0	62	109	7541	7494	1.6	27.9
ctrl_sura112_m18	CCDS55343.1|Hs110|chr9	44.000	25	14	0	53	127	494	420	2.2	27.4
ctrl_sura112_m18	CCDS55342.1|Hs110|chr9	44.000	25	14	0	53	127	494	420	2.2	27.4
ctrl_sura112_m18	CCDS6866.2|Hs110|chr9	44.000	25	14	0	53	127	494	420	2.2	27.4
ctrl_sura112_m18	CCDS7867.1|Hs110|chr11	70.000	10	3	0	32	3	2469	2440	2.8	26.7
ctrl_sura112_m19	CCDS7041.1|Hs110|chr9	57.895	19	8	0	83	139	940	996	1.5	27.6
ctrl_sura112_m19	CCDS3717.2|Hs110|chr4	52.174	23	11	0	65	133	272	204	2.8	26.7
ctrl_sura112_m19	CCDS55863.1|Hs110|chr12	88.889	9	1	0	109	135	414	388	3.1	26.7
ctrl_sura112_m19	CCDS55862.1|Hs110|chr12	88.889	9	1	0	109	135	414	388	3.1	26.7
ctrl_sura112_m19	CCDS9071.1|Hs110|chr12	88.889	9	1	0	109	135	447	421	3.1	26.7
ctrl_sura108_m0	CCDS9162.1|Hs110|chr12	33.333	33	22	0	30	128	124	222	1.1	28.1
ctrl_sura108_m0	CCDS9510.1|Hs110|chr13	58.824	17	7	0	21	71	3605	3655	2.0	27.2
ctrl_sura108_m0	CCDS13643.1|Hs110|chr21	61.111	18	7	0	122	69	3198	3145	2.8	26.7
ctrl_sura108_m0	CCDS3851.1|Hs110|chr4	61.111	18	7	0	119	66	525	472	2.8	26.7
ctrl_sura108_m0	CCDS31000.1|Hs110|chr1	50.000	22	11	0	24	89	1213	1148	3.9	26.3
ctrl_sura108_m2	CCDS6376.1|Hs110|chr8	46.875	32	17	0	27	122	526	431	0.015	34.5
ctrl_sura108_m2	CCDS6376.1|Hs110|chr8	40.625	32	19	0	121	26	432	527	0.20	30.6
ctrl_sura108_m2	CCDS34955.1|Hs110|chr8	37.500	40	25	0	3	122	164	283	0.020	34.0
ctrl_sura108_m2	CCDS43677.1|Hs110|chr7	60.000	15	6	0	127	83	997	953	0.058	25.6
ctrl_sura108_m2	CCDS43677.1|Hs110|chr7	43.750	16	9	0	64	17	964	917	0.058	21.9
ctrl_sura108_m2	CCDS47745.1|Hs110|chr7	60.000	15	6	0	127	83	1168	1124	0.063	25.6
ctrl_sura108_m2	CCDS47745.1|Hs110|chr7	43.750	16	9	0	64	17	1135	1088	0.063	21.9
ctrl_sura108_m2	CCDS12101.1|Hs110|chr19	33.333	39	26	0	118	2	234	118	0.076	31.9
ctrl_sura108_m3	CCDS7994.1|Hs110|chr11	53.846	13	6	0	68	30	524	562	5.3	25.8
ctrl_sura108_m3	CCDS45639.1|Hs110|chr17	50.000	18	9	0	62	9	1883	1936	7.3	25.4
ctrl_sura108_m3	CCDS45638.1|Hs110|chr17	50.000	18	9	0	62	9	1883	1936	7.3	25.4
ctrl_sura108_m4	CCDS13969.2|Hs110|chr22	63.158	19	7	0	63	7	204	260	0.033	33.1
ctrl_sura108_m4	CCDS82989.1|Hs110|chr5	50.000	22	11	0	110	45	149	84	2.8	26.7
ctrl_sura108_m4	CCDS44247.1|Hs110|chr1	40.000	30	18	0	95	6	62	151	2.8	26.7
ctrl_sura108_m4	CCDS3877.1|Hs110|chr5	50.000	22	11	0	110	45	149	84	2.8	26.7
ctrl_sura108_m4	CCDS56515.1|Hs110|chr7	50.000	18	9	0	57	4	177	230	7.3	25.4
ctrl_sura108_m5	CCDS11740.2|Hs110|chr17	59.091	22	9	0	94	29	1095	1030	0.58	29.0
ctrl_sura108_m5	CCDS76588.1|Hs110|chr12	37.037	27	17	0	42	122	8629	8709	2.0	27.2
ctrl_sura108_m5	CCDS6565.1|Hs110|chr9	71.429	14	4	0	30	71	73	32	2.8	26.7
ctrl_sura108_m5	CCDS45881.2|Hs110|chr18	40.909	22	13	0	36	101	62	127	5.3	25.8
ctrl_sura108_m6	CCDS8520.1|Hs110|chr12	50.000	14	7	0	72	113	626	667	0.027	24.4
ctrl_sura108_m6	CCDS8520.1|Hs110|chr12	40.000	20	12	0	19	78	421	480	0.027	23.1
ctrl_sura108_m6	CCDS5322.1|Hs110|chr7	61.111	18	7	0	64	117	372	319	0.12	31.3
ctrl_sura108_m6	CCDS5322.1|Hs110|chr7	42.857	21	12	0	119	57	317	379	3.9	26.3
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	50.000	14	7	0	51	10	5994	6035	0.27	26.3
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	47.826	23	12	0	107	39	4828	4896	0.27	23.1
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	50.000	14	7	0	51	10	7665	7706	3.9	26.3
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	50.000	14	7	0	51	10	9765	9806	3.9	26.3
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	50.000	14	7	0	51	10	11436	11477	3.9	26.3
ctrl_sura108_m6	CCDS44515.2|Hs110|chr11	50.000	14	7	0	51	10	13620	13661	3.9	26.3
ctrl_sura108_m6	CCDS47927.1|Hs110|chr8	56.250	16	7	0	128	81	824	871	0.58	29.0
ctrl_sura108_m6	CCDS45487.1|Hs110|chr16	44.828	29	16	0	13	99	132	46	0.79	28.6
ctrl_sura108_m7	CCDS6192.1|Hs110|chr8	47.368	19	10	0	8	64	2222	2166	0.16	30.9
ctrl_sura108_m7	CCDS33152.1|Hs110|chr2	33.333	24	16	0	50	121	2532	2603	0.42	29.5
ctrl_sura108_m7	CCDS1695.1|Hs110|chr2	33.333	24	16	0	50	121	2499	2570	0.42	29.5
ctrl_sura108_m7	CCDS30814.1|Hs110|chr1	44.444	18	10	0	29	82	1439	1386	0.58	29.0
ctrl_sura108_m7	CCDS30813.1|Hs110|chr1	44.444	18	10	0	29	82	1379	1326	0.58	29.0
ctrl_sura108_m8	CCDS90876.1|Hs110|chr1	32.143	28	19	0	15	98	971	1054	2.0	27.2
ctrl_sura108_m8	CCDS90875.1|Hs110|chr1	32.143	28	19	0	15	98	947	1030	2.0	27.2
ctrl_sura108_m8	CCDS72723.1|Hs110|chr1	32.143	28	19	0	15	98	800	883	2.0	27.2
ctrl_sura108_m8	CCDS59192.1|Hs110|chr1	32.143	28	19	0	15	98	836	919	2.0	27.2
ctrl_sura108_m8	CCDS55580.1|Hs110|chr1	32.143	28	19	0	15	98	821	904	2.0	27.2
ctrl_sura108_m9	CCDS8060.1|Hs110|chr11	75.000	12	3	0	118	83	17	52	0.12	24.9
ctrl_sura108_m9	CCDS8060.1|Hs110|chr11	37.500	24	15	0	81	10	1080	1151	0.12	21.7
ctrl_sura108_m9	CCDS13145.1|Hs110|chr20	62.500	16	6	0	49	2	317	364	0.30	29.9
ctrl_sura108_m9	CCDS14000.2|Hs110|chr22	34.286	35	23	0	124	20	197	301	0.58	29.0
ctrl_sura108_m9	CCDS32505.1|Hs110|chr16	41.176	34	20	0	121	20	458	357	0.79	28.6
ctrl_sura108_m9	CCDS27.1|Hs110|chr1	42.308	26	15	0	36	113	1075	1152	0.79	28.6
ctrl_sura108_m10	CCDS77396.1|Hs110|chr2	57.895	19	8	0	17	73	242	186	0.51	29.4
ctrl_sura108_m10	CCDS1742.1|Hs110|chr2	57.895	19	8	0	17	73	242	186	0.51	29.4
ctrl_sura108_m10	CCDS42291.1|Hs110|chr17	41.667	24	14	0	26	97	100	29	1.3	28.1
ctrl_sura108_m10	CCDS6612.1|Hs110|chr9	37.500	32	20	0	29	124	3421	3516	1.7	27.6
ctrl_sura108_m10	CCDS75225.1|Hs110|chr5	55.000	20	9	0	118	59	289	230	2.0	27.2
ctrl_sura108_m11	CCDS11568.1|Hs110|chr17	51.724	29	14	0	97	11	577	491	0.098	31.6
ctrl_sura108_m11	CCDS11568.1|Hs110|chr17	54.167	24	11	0	36	107	516	587	0.79	28.6
ctrl_sura108_m11	CCDS12012.1|Hs110|chr18	55.556	27	12	0	18	98	582	502	0.42	29.5
ctrl_sura108_m11	CCDS57983.1|Hs110|chr1	47.619	21	11	0	97	35	367	305	0.48	29.3
ctrl_sura108_m11	CCDS282.1|Hs110|chr1	47.619	21	11	0	97	35	367	305	0.48	29.3
ctrl_sura108_m11	CCDS281.1|Hs110|chr1	47.619	21	11	0	97	35	367	305	0.48	29.3
ctrl_sura108_m12	CCDS46663.1|Hs110|chr22	78.571	14	3	0	106	65	264	305	0.086	31.8
ctrl_sura108_m12	CCDS13770.1|Hs110|chr22	78.571	14	3	0	106	65	414	455	0.086	31.8
ctrl_sura108_m12	CCDS2543.1|Hs110|chr2	37.931	29	18	0	8	94	689	775	2.8	26.7
ctrl_sura108_m12	CCDS1608.1|Hs110|chr1	42.857	28	16	0	32	115	2846	2763	2.8	26.7
ctrl_sura108_m12	CCDS817.1|Hs110|chr1	40.741	27	16	0	8	88	836	756	2.8	26.7
ctrl_sura108_m13	CCDS2672.2|Hs110|chr3	45.000	20	11	0	14	73	1494	1553	0.42	29.5
ctrl_sura108_m13	CCDS94359.1|Hs110|chr8	39.130	23	14	0	14	82	2740	2808	2.0	27.2
ctrl_sura108_m13	CCDS55902.1|Hs110|chr13	38.095	21	13	0	38	100	755	817	2.0	27.2
ctrl_sura108_m13	CCDS47936.1|Hs110|chr8	39.130	23	14	0	14	82	2563	2631	2.0	27.2
ctrl_sura108_m13	CCDS47175.1|Hs110|chr4	53.333	15	7	0	8	52	59	103	2.0	27.2
ctrl_sura108_m14	CCDS58804.1|Hs110|chr22	44.000	25	14	0	91	17	1924	1850	0.004	36.3
ctrl_sura108_m14	CCDS58803.1|Hs110|chr22	44.000	25	14	0	91	17	2005	1931	0.004	36.3
ctrl_sura108_m14	CCDS43005.1|Hs110|chr22	44.000	25	14	0	91	17	2077	2003	0.004	36.3
ctrl_sura108_m14	CCDS43004.1|Hs110|chr22	44.000	25	14	0	91	17	2170	2096	0.004	36.3
ctrl_sura108_m14	CCDS53536.1|Hs110|chr10	60.870	23	9	0	121	53	280	212	0.045	32.7
ctrl_sura108_m15	CCDS11728.1|Hs110|chr17	64.286	14	5	0	2	43	1167	1126	3.9	26.3
ctrl_sura108_m15	CCDS91429.1|Hs110|chr11	52.941	17	8	0	2	52	851	801	7.3	25.4
ctrl_sura108_m15	CCDS58117.1|Hs110|chr11	52.941	17	8	0	2	52	653	603	7.3	25.4
ctrl_sura108_m15	CCDS58116.1|Hs110|chr11	52.941	17	8	0	2	52	746	696	7.3	25.4
ctrl_sura108_m15	CCDS31419.1|Hs110|chr11	52.941	17	8	0	2	52	1082	1032	7.3	25.4
ctrl_sura108_m16	CCDS7353.2|Hs110|chr10	55.000	20	9	0	63	4	752	811	0.062	32.2
ctrl_sura108_m16	CCDS7353.2|Hs110|chr10	64.706	17	6	0	5	55	810	760	7.3	25.4
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	45.455	22	12	0	93	28	848	783	0.085	31.8
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	40.909	22	13	0	93	28	812	747	0.57	29.0
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	37.500	24	15	0	99	28	632	561	0.57	29.0
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	61.538	13	5	0	66	28	857	819	0.79	28.6
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	38.095	21	13	0	93	31	776	714	0.79	28.6
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	61.538	13	5	0	66	28	668	630	2.0	27.2
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	34.783	23	15	0	93	25	902	834	3.9	26.3
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	36.000	25	16	0	99	25	683	609	3.9	26.3
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	42.857	21	12	0	93	31	527	465	3.9	26.3
ctrl_sura108_m16	CCDS59048.1|Hs110|chr7	50.000	24	12	0	5	76	1032	961	3.9	26.3
ctrl_sura108_m16	CCDS58842.1|Hs110|chr3	50.000	18	9	0	72	19	101	154	0.12	31.3
ctrl_sura108_m16	CCDS2957.1|Hs110|chr3	50.000	18	9	0	72	19	101	154	0.12	31.3
ctrl_sura108_m16	CCDS449.1|Hs110|chr1	42.857	21	12	0	117	55	904	842	0.12	31.3
ctrl_sura108_m17	CCDS11182.1|Hs110|chr17	39.286	28	17	0	45	128	263	346	0.013	34.5
ctrl_sura108_m17	CCDS47017.1|Hs110|chr4	47.826	23	12	0	48	116	1193	1125	0.086	31.8
ctrl_sura108_m17	CCDS3401.1|Hs110|chr4	47.826	23	12	0	48	116	1193	1125	0.086	31.8
ctrl_sura108_m17	CCDS8932.1|Hs110|chr12	64.706	17	6	0	72	122	11332	11282	0.12	31.3
ctrl_sura108_m17	CCDS59406.1|Hs110|chr19	37.931	29	18	0	42	128	1103	1189	0.16	30.9
ctrl_sura108_m18	CCDS13875.1|Hs110|chr22	61.538	13	5	0	114	76	232	270	3.9	26.3
ctrl_sura108_m18	CCDS34987.1|Hs110|chr9	47.059	17	9	0	114	64	2662	2612	7.3	25.4
ctrl_sura108_m18	CCDS31660.1|Hs110|chr11	66.667	12	4	0	68	103	842	877	7.3	25.4
ctrl_sura108_m18	CCDS31052.1|Hs110|chr1	39.286	28	17	0	44	127	2642	2559	7.3	25.4
ctrl_sura108_m19	CCDS45764.1|Hs110|chr17	46.667	15	8	0	43	87	1274	1318	0.051	25.4
ctrl_sura108_m19	CCDS45764.1|Hs110|chr17	75.000	8	2	0	17	40	1223	1246	0.051	22.6
ctrl_sura108_m19	CCDS42373.1|Hs110|chr17	46.667	15	8	0	43	87	1283	1327	0.051	25.4
ctrl_sura108_m19	CCDS42373.1|Hs110|chr17	75.000	8	2	0	17	40	1232	1255	0.051	22.6
ctrl_sura108_m19	CCDS45905.1|Hs110|chr19	35.294	34	22	0	103	2	1616	1717	0.062	32.2
ctrl_sura108_m19	CCDS73543.1|Hs110|chr12	40.000	30	18	0	106	17	2183	2272	0.12	31.3
ctrl_sura108_m19	CCDS9242.1|Hs110|chr12	40.000	30	18	0	106	17	2183	2272	0.12	31.3
ctrl_sura103_m0	CCDS13706.1|Hs110|chr21	75.000	12	3	0	136	101	1186	1151	2.9	28.6
ctrl_sura103_m0	CCDS54214.1|Hs110|chr19	62.500	16	6	0	130	83	99	52	7.6	27.2
ctrl_sura103_m1	CCDS3043.1|Hs110|chr3	37.500	32	20	0	13	108	1146	1241	0.33	31.8
ctrl_sura103_m1	CCDS12467.1|Hs110|chr19	52.381	21	10	0	153	215	629	691	2.1	29.0
ctrl_sura103_m1	CCDS90907.1|Hs110|chr1	62.500	16	6	0	89	42	1027	980	2.9	28.6
ctrl_sura103_m1	CCDS58660.1|Hs110|chr19	57.895	19	8	0	156	212	197	141	2.9	28.6
ctrl_sura103_m1	CCDS12509.1|Hs110|chr19	57.895	19	8	0	156	212	197	141	2.9	28.6
ctrl_sura103_m2	CCDS53956.1|Hs110|chr15	42.857	28	16	0	100	17	131	214	0.33	31.7
ctrl_sura103_m2	CCDS10242.1|Hs110|chr15	42.857	28	16	0	100	17	131	214	0.33	31.7
ctrl_sura103_m2	CCDS54831.1|Hs110|chr5	34.483	29	19	0	139	53	233	319	0.45	31.3
ctrl_sura103_m2	CCDS3861.2|Hs110|chr5	34.483	29	19	0	139	53	233	319	0.45	31.3
ctrl_sura103_m2	CCDS43708.1|Hs110|chr8	34.483	29	19	0	100	14	5999	5913	1.1	27.6
ctrl_sura103_m2	CCDS43708.1|Hs110|chr8	38.095	21	13	0	136	74	6671	6609	1.1	22.1
ctrl_sura103_m2	CCDS43708.1|Hs110|chr8	26.667	45	33	0	136	2	6290	6156	5.7	27.6
ctrl_sura103_m2	CCDS43708.1|Hs110|chr8	29.268	41	29	0	136	14	5657	5535	7.8	27.1
ctrl_sura103_m3	CCDS32890.2|Hs110|chr19	46.429	28	15	0	13	96	948	1031	0.45	31.3
ctrl_sura103_m3	CCDS91498.1|Hs110|chr11	46.429	28	15	0	7	90	193	110	0.85	30.4
ctrl_sura103_m3	CCDS42151.1|Hs110|chr16	51.724	29	14	0	10	96	307	221	1.2	29.9
ctrl_sura103_m3	CCDS41997.1|Hs110|chr14	46.154	26	14	0	4	81	1849	1926	1.2	29.9
ctrl_sura103_m3	CCDS32513.1|Hs110|chr16	52.000	25	12	0	1	75	7064	7138	1.2	29.9
ctrl_sura103_m4	CCDS34954.1|Hs110|chr8	37.931	29	18	0	46	132	241	155	0.013	29.0
ctrl_sura103_m4	CCDS34954.1|Hs110|chr8	42.105	19	11	0	4	60	483	427	0.013	23.1
