real_sura112_m9	CCDS1296.2|Hs110|chr1	63.636	11	4	0	109	141	1145	1113	8.1	21.7
real_sura112_m9	CCDS91104.1|Hs110|chr1	50.000	12	6	0	15	50	2835	2800	8.3	21.7
real_sura112_m9	CCDS91104.1|Hs110|chr1	63.636	11	4	0	109	141	1151	1119	8.3	21.7
real_sura112_m10	CCDS45463.1|Hs110|chr16	60.000	15	6	0	6	50	1773	1817	5.3	25.8
real_sura112_m10	CCDS43708.1|Hs110|chr8	64.286	14	5	0	46	5	4356	4315	10.0	24.9
real_sura112_m10	CCDS32373.1|Hs110|chr16	66.667	12	4	0	3	38	2137	2172	10.0	24.9
real_sura112_m10	CCDS10896.1|Hs110|chr16	64.286	14	5	0	9	50	207	248	10.0	24.9
real_sura112_m11	CCDS94423.1|Hs110|chr9	66.667	12	4	0	140	105	5143	5108	10.0	24.9
real_sura112_m11	CCDS55320.1|Hs110|chr9	66.667	12	4	0	140	105	5062	5027	10.0	24.9
real_sura112_m12	CCDS3280.1|Hs110|chr3	36.667	30	19	0	3	92	1138	1227	0.033	33.1
real_sura112_m12	CCDS3280.1|Hs110|chr3	45.455	22	12	0	3	68	1168	1233	0.033	33.1
real_sura112_m12	CCDS3280.1|Hs110|chr3	52.941	17	8	0	3	53	1153	1203	0.085	31.8
real_sura112_m12	CCDS3280.1|Hs110|chr3	56.250	16	7	0	3	50	1183	1230	0.12	31.3
real_sura112_m12	CCDS3280.1|Hs110|chr3	50.000	16	8	0	3	50	1078	1125	0.42	29.5
real_sura112_m12	CCDS3280.1|Hs110|chr3	47.059	17	9	0	3	53	1063	1113	0.57	29.0
real_sura112_m12	CCDS3280.1|Hs110|chr3	58.333	12	5	0	18	53	1138	1173	7.2	25.4
real_sura112_m12	CCDS9523.1|Hs110|chr13	52.941	17	8	0	3	53	679	729	0.12	31.3
real_sura112_m12	CCDS9665.1|Hs110|chr14	41.667	24	14	0	12	83	141	212	0.16	30.9
real_sura112_m12	CCDS42767.1|Hs110|chr2	57.895	19	8	0	36	92	2255	2199	0.22	30.4
real_sura112_m12	CCDS33309.1|Hs110|chr2	57.895	19	8	0	36	92	2255	2199	0.22	30.4
real_sura112_m13	CCDS5024.1|Hs110|chr6	52.941	17	8	0	52	2	12839	12889	10.0	24.9
real_sura112_m15	CCDS73700.1|Hs110|chr15	54.545	11	5	0	14	46	1458	1426	3.8	26.3
real_sura112_m15	CCDS73700.1|Hs110|chr15	54.545	11	5	0	14	46	1437	1405	5.3	25.8
real_sura112_m15	CCDS8539.1|Hs110|chr12	50.000	14	7	0	8	49	2551	2592	10.0	24.9
real_sura112_m16	CCDS9749.2|Hs110|chr14	71.429	14	4	0	43	2	241	200	3.8	26.3
real_sura112_m16	CCDS35229.1|Hs110|chrX	62.500	16	6	0	49	2	2833	2786	5.3	25.8
real_sura112_m16	CCDS35229.1|Hs110|chrX	62.500	16	6	0	49	2	2584	2537	7.2	25.4
real_sura112_m16	CCDS4739.1|Hs110|chr6	75.000	12	3	0	46	11	203	238	5.3	25.8
real_sura112_m16	CCDS59003.1|Hs110|chr6	66.667	12	4	0	46	11	4310	4345	7.2	25.4
real_sura112_m16	CCDS59003.1|Hs110|chr6	66.667	12	4	0	46	11	4340	4375	7.2	25.4
real_sura112_m16	CCDS59003.1|Hs110|chr6	72.727	11	3	0	49	17	2507	2539	10.0	24.9
real_sura112_m16	CCDS32949.1|Hs110|chr19	64.286	14	5	0	46	5	1649	1608	7.2	25.4
real_sura112_m17	CCDS61632.1|Hs110|chr15	64.286	14	5	0	3	44	1186	1145	7.2	25.4
real_sura112_m17	CCDS10137.1|Hs110|chr15	64.286	14	5	0	3	44	1417	1376	7.2	25.4
real_sura112_m17	CCDS93936.1|Hs110|chr6	62.500	16	6	0	3	50	12342	12295	10.0	24.9
real_sura112_m17	CCDS93935.1|Hs110|chr6	62.500	16	6	0	3	50	11709	11662	10.0	24.9
real_sura112_m17	CCDS93934.1|Hs110|chr6	62.500	16	6	0	3	50	5451	5404	10.0	24.9
real_sura112_m18	CCDS1971.1|Hs110|chr2	65.000	20	7	0	54	113	1706	1765	0.085	31.8
real_sura112_m18	CCDS45197.1|Hs110|chr15	73.333	15	4	0	60	104	1502	1546	0.78	28.6
real_sura112_m18	CCDS33938.1|Hs110|chr4	45.833	24	13	0	130	59	1766	1837	0.78	28.6
real_sura112_m18	CCDS10022.1|Hs110|chr15	73.333	15	4	0	60	104	1538	1582	0.78	28.6
real_sura112_m18	CCDS30675.1|Hs110|chr1	60.000	15	6	0	51	95	317	361	1.1	28.1
real_sura108_m0	CCDS33050.1|Hs110|chr19	63.636	11	4	0	3	35	1283	1251	0.083	24.0
real_sura108_m0	CCDS33050.1|Hs110|chr19	85.714	7	1	0	74	94	1248	1228	0.083	23.5
real_sura108_m0	CCDS14306.1|Hs110|chrX	47.619	21	11	0	126	64	2035	1973	0.25	30.4
real_sura108_m0	CCDS13603.1|Hs110|chr21	61.538	13	5	0	62	100	63	101	0.30	29.9
real_sura108_m0	CCDS2297.1|Hs110|chr2	52.941	17	8	0	120	70	2635	2585	0.35	29.9
real_sura108_m0	CCDS2297.1|Hs110|chr2	43.478	23	13	0	118	50	510	578	1.1	28.1
real_sura108_m0	CCDS54439.1|Hs110|chr2	32.258	31	21	0	2	94	1868	1960	0.49	24.4
real_sura108_m0	CCDS54439.1|Hs110|chr2	50.000	12	6	0	74	109	2552	2587	0.49	21.7
real_sura108_m1	CCDS8023.2|Hs110|chr11	52.632	19	9	0	110	54	1661	1717	0.003	28.1
real_sura108_m1	CCDS8023.2|Hs110|chr11	100.000	6	0	0	125	108	393	410	0.003	24.4
real_sura108_m1	CCDS91491.1|Hs110|chr11	52.632	19	9	0	110	54	1664	1720	0.003	28.1
real_sura108_m1	CCDS91491.1|Hs110|chr11	100.000	6	0	0	125	108	396	413	0.003	24.4
real_sura108_m1	CCDS76415.1|Hs110|chr11	52.632	19	9	0	110	54	1661	1717	0.003	28.1
real_sura108_m1	CCDS76415.1|Hs110|chr11	100.000	6	0	0	125	108	393	410	0.003	24.4
real_sura108_m1	CCDS8163.1|Hs110|chr11	75.000	8	2	0	125	102	605	582	0.078	24.0
real_sura108_m1	CCDS8163.1|Hs110|chr11	38.889	18	11	0	113	60	512	459	0.078	21.7
real_sura108_m1	CCDS91767.1|Hs110|chr12	43.478	23	13	0	24	92	10130	10198	0.086	31.8
real_sura108_m2	CCDS75987.1|Hs110|chrX	45.455	22	12	0	77	12	662	597	1.1	28.1
real_sura108_m2	CCDS55421.1|Hs110|chrX	45.455	22	12	0	77	12	662	597	1.1	28.1
real_sura108_m2	CCDS14356.1|Hs110|chrX	45.455	22	12	0	77	12	662	597	1.1	28.1
real_sura108_m2	CCDS6965.1|Hs110|chr9	40.741	27	16	0	127	47	251	331	2.0	27.2
real_sura108_m2	CCDS91163.1|Hs110|chr1	29.032	31	22	0	116	24	5608	5700	3.9	26.3
real_sura108_m3	CCDS31330.1|Hs110|chr11	61.111	18	7	0	79	26	1	54	0.16	30.9
real_sura108_m3	CCDS47936.1|Hs110|chr8	44.000	25	14	0	77	3	6498	6424	0.22	30.4
real_sura108_m3	CCDS43775.1|Hs110|chr8	44.000	25	14	0	77	3	6594	6520	0.22	30.4
real_sura108_m3	CCDS43774.1|Hs110|chr8	44.000	25	14	0	77	3	6606	6532	0.22	30.4
real_sura108_m3	CCDS43773.1|Hs110|chr8	44.000	25	14	0	77	3	6594	6520	0.22	30.4
real_sura108_m4	CCDS4305.1|Hs110|chr5	50.000	20	10	0	39	98	591	650	0.045	32.7
real_sura108_m4	CCDS12700.1|Hs110|chr19	71.429	14	4	0	36	77	1635	1676	0.30	29.9
real_sura108_m4	CCDS74318.1|Hs110|chr19	50.000	20	10	0	39	98	2821	2762	0.58	29.0
real_sura108_m4	CCDS12408.1|Hs110|chr19	50.000	20	10	0	39	98	2899	2840	0.58	29.0
real_sura108_m4	CCDS1332.1|Hs110|chr1	62.500	16	6	0	127	80	1178	1225	1.0	22.1
real_sura108_m4	CCDS1332.1|Hs110|chr1	66.667	12	4	0	79	44	2882	2917	1.0	21.7
real_sura108_m5	CCDS86374.1|Hs110|chr14	41.026	39	23	0	122	6	353	237	0.006	35.7
real_sura108_m5	CCDS9592.1|Hs110|chr14	41.026	39	23	0	122	6	353	237	0.006	35.7
real_sura108_m5	CCDS43361.1|Hs110|chr5	45.714	35	19	0	110	6	385	281	0.020	33.9
real_sura108_m5	CCDS12177.1|Hs110|chr19	56.250	16	7	0	9	56	10	57	0.022	27.6
real_sura108_m5	CCDS12177.1|Hs110|chr19	44.444	18	10	0	50	103	1070	1123	0.022	22.1
real_sura108_m5	CCDS12516.1|Hs110|chr19	66.667	12	4	0	85	120	189	224	0.026	24.8
real_sura108_m5	CCDS12516.1|Hs110|chr19	62.500	16	6	0	21	68	60	107	0.026	24.1
real_sura108_m6	CCDS12916.1|Hs110|chr19	45.946	37	20	0	118	8	1385	1495	0.024	33.6
real_sura108_m6	CCDS347.1|Hs110|chr1	40.000	35	21	0	11	115	3062	2958	0.024	33.6
real_sura108_m6	CCDS2856.1|Hs110|chr3	45.000	20	11	0	82	23	105	164	0.032	24.9
real_sura108_m6	CCDS2856.1|Hs110|chr3	72.727	11	3	0	34	2	387	419	0.032	24.0
real_sura108_m6	CCDS94322.1|Hs110|chr8	38.462	39	24	0	3	119	234	118	0.22	30.4
real_sura108_m6	CCDS11188.1|Hs110|chr17	53.333	15	7	0	127	83	4526	4482	0.26	24.9
real_sura108_m6	CCDS11188.1|Hs110|chr17	100.000	8	0	0	49	26	712	689	0.26	23.1
real_sura108_m7	CCDS643.1|Hs110|chr1	66.667	12	4	0	42	77	1485	1450	1.5	27.6
real_sura108_m7	CCDS47246.1|Hs110|chr5	50.000	14	7	0	48	89	8781	8822	2.8	26.7
real_sura108_m7	CCDS31132.1|Hs110|chr10	36.364	22	14	0	63	128	999	934	3.9	26.3
real_sura108_m7	CCDS6321.1|Hs110|chr8	39.130	23	14	0	48	116	768	700	3.9	26.3
real_sura108_m7	CCDS43305.1|Hs110|chr5	50.000	18	9	0	45	98	511	564	5.3	25.8
real_sura108_m8	CCDS77854.1|Hs110|chr3	48.000	25	13	0	105	31	1358	1284	0.003	36.8
real_sura108_m8	CCDS3204.1|Hs110|chr3	48.000	25	13	0	105	31	1442	1368	0.003	36.8
real_sura108_m8	CCDS41687.1|Hs110|chr11	37.931	29	18	0	99	13	44	130	0.017	34.1
real_sura108_m8	CCDS46337.2|Hs110|chr2	45.161	31	17	0	120	28	1972	2064	0.085	31.8
real_sura108_m8	CCDS30795.1|Hs110|chr1	60.000	15	6	0	90	46	187	143	0.42	29.5
real_sura108_m9	CCDS42563.1|Hs110|chr19	34.615	26	17	0	2	79	7367	7444	0.13	26.7
real_sura108_m9	CCDS42563.1|Hs110|chr19	58.333	12	5	0	83	118	11522	11557	0.13	23.5
real_sura108_m9	CCDS33011.1|Hs110|chr19	34.615	26	17	0	2	79	7367	7444	0.13	26.7
real_sura108_m9	CCDS33011.1|Hs110|chr19	58.333	12	5	0	83	118	11537	11572	0.13	23.5
real_sura108_m9	CCDS58151.1|Hs110|chr11	43.750	32	18	0	102	7	428	333	0.22	30.8
real_sura108_m9	CCDS92516.1|Hs110|chr19	41.176	34	20	0	121	20	206	307	0.22	30.4
real_sura108_m9	CCDS12250.1|Hs110|chr19	41.176	34	20	0	121	20	206	307	0.22	30.4
real_sura108_m10	CCDS8827.1|Hs110|chr12	61.538	13	5	0	39	1	1437	1475	0.12	31.3
real_sura108_m10	CCDS64754.1|Hs110|chr7	57.143	14	6	0	42	1	1155	1114	0.16	30.9
real_sura108_m10	CCDS8835.1|Hs110|chr12	66.667	12	4	0	36	1	279	314	0.16	30.9
real_sura108_m10	CCDS8835.1|Hs110|chr12	53.846	13	6	0	39	1	1695	1733	1.1	28.1
real_sura108_m10	CCDS8835.1|Hs110|chr12	55.556	9	4	0	33	7	306	332	7.3	25.4
real_sura108_m10	CCDS5747.1|Hs110|chr7	57.143	14	6	0	42	1	1158	1117	0.16	30.9
real_sura108_m10	CCDS6980.1|Hs110|chr9	32.000	25	17	0	121	47	586	660	0.18	24.0
real_sura108_m10	CCDS6980.1|Hs110|chr9	61.538	13	5	0	67	29	643	681	0.18	22.1
real_sura108_m11	CCDS54772.1|Hs110|chr4	43.243	37	21	0	122	12	697	807	0.017	34.1
real_sura108_m11	CCDS54771.1|Hs110|chr4	43.243	37	21	0	122	12	697	807	0.017	34.1
real_sura108_m11	CCDS4742.1|Hs110|chr6	48.148	27	14	0	119	39	525	445	0.22	30.4
real_sura108_m11	CCDS4740.1|Hs110|chr6	48.148	27	14	0	119	39	543	463	0.22	30.4
real_sura108_m11	CCDS5333.1|Hs110|chr7	88.889	9	1	0	120	94	689	663	0.27	22.6
real_sura108_m11	CCDS5333.1|Hs110|chr7	46.667	15	8	0	75	31	439	395	0.27	22.1
real_sura108_m12	CCDS7231.1|Hs110|chr10	50.000	20	10	0	6	65	752	811	0.017	34.1
real_sura108_m12	CCDS91436.1|Hs110|chr11	72.727	11	3	0	6	38	56	88	0.033	33.1
real_sura108_m12	CCDS81553.1|Hs110|chr11	72.727	11	3	0	6	38	56	88	0.033	33.1
real_sura108_m12	CCDS53599.1|Hs110|chr11	72.727	11	3	0	6	38	56	88	0.033	33.1
real_sura108_m12	CCDS7797.2|Hs110|chr11	72.727	11	3	0	6	38	56	88	0.033	33.1
real_sura108_m13	CCDS10766.1|Hs110|chr16	30.000	40	28	0	1	120	13	132	0.16	30.9
real_sura108_m13	CCDS32456.1|Hs110|chr16	30.000	40	28	0	1	120	13	132	0.30	29.9
real_sura108_m13	CCDS4099.1|Hs110|chr5	36.364	33	21	0	15	113	1357	1259	0.42	29.5
real_sura108_m13	CCDS5810.1|Hs110|chr7	57.895	19	8	0	70	14	467	411	0.58	29.0
real_sura108_m13	CCDS81749.1|Hs110|chr12	66.667	12	4	0	30	65	472	507	0.60	22.6
real_sura108_m13	CCDS81749.1|Hs110|chr12	58.333	12	5	0	1	36	194	229	0.60	21.7
real_sura108_m14	CCDS53987.1|Hs110|chr16	52.941	17	8	0	96	46	146	196	0.52	29.3
real_sura108_m14	CCDS11154.1|Hs110|chr17	62.500	16	6	0	99	52	3425	3472	0.52	29.3
real_sura108_m14	CCDS10522.1|Hs110|chr16	52.941	17	8	0	96	46	146	196	0.52	29.3
real_sura108_m14	CCDS86312.1|Hs110|chr12	26.667	30	22	0	129	40	1490	1579	0.96	28.5
real_sura108_m14	CCDS14561.1|Hs110|chrX	38.889	18	11	0	93	40	934	987	0.96	28.5
real_sura108_m15	CCDS10702.1|Hs110|chr16	48.000	25	13	0	42	116	3210	3284	0.22	30.4
real_sura108_m15	CCDS73599.1|Hs110|chr13	39.394	33	20	0	3	101	413	511	0.30	29.9
real_sura108_m15	CCDS66584.1|Hs110|chr13	39.394	33	20	0	3	101	413	511	0.30	29.9
real_sura108_m15	CCDS9525.1|Hs110|chr13	39.394	33	20	0	3	101	413	511	0.30	29.9
real_sura108_m15	CCDS545.1|Hs110|chr1	60.000	15	6	0	71	27	332	376	0.32	23.1
real_sura108_m15	CCDS545.1|Hs110|chr1	58.333	12	5	0	115	80	3	38	0.32	21.7
real_sura108_m16	CCDS13860.1|Hs110|chr22	48.276	29	15	0	40	126	773	687	0.30	29.9
real_sura108_m16	CCDS81774.1|Hs110|chr13	43.750	32	18	0	97	2	3589	3684	0.30	29.9
real_sura108_m16	CCDS81773.1|Hs110|chr13	43.750	32	18	0	97	2	4288	4383	0.30	29.9
real_sura108_m16	CCDS58283.1|Hs110|chr12	39.474	38	23	0	3	116	109	222	0.30	29.9
real_sura108_m16	CCDS54210.1|Hs110|chr19	48.000	25	13	0	3	77	244	318	0.30	29.9
real_sura108_m17	CCDS32879.1|Hs110|chr19	40.541	37	22	0	3	113	481	371	7.30e-04	38.6
real_sura108_m17	CCDS81751.1|Hs110|chr12	46.154	13	7	0	45	83	781	743	0.021	25.4
real_sura108_m17	CCDS81751.1|Hs110|chr12	77.778	9	2	0	93	119	466	440	0.021	23.1
real_sura108_m17	CCDS9227.1|Hs110|chr12	46.154	13	7	0	45	83	856	818	0.022	25.4
real_sura108_m17	CCDS9227.1|Hs110|chr12	77.778	9	2	0	93	119	541	515	0.022	23.1
real_sura108_m17	CCDS41710.1|Hs110|chr11	45.833	24	13	0	18	89	3288	3217	0.033	33.1
real_sura108_m17	CCDS72977.1|Hs110|chr1	47.619	21	11	0	6	68	636	698	0.062	32.2
real_sura108_m18	CCDS74854.2|Hs110|chr22	40.476	42	25	0	4	129	707	582	7.29e-04	38.6
real_sura108_m18	CCDS13940.3|Hs110|chr22	40.476	42	25	0	4	129	707	582	7.29e-04	38.6
real_sura108_m18	CCDS10763.1|Hs110|chr16	37.500	32	20	0	1	96	13	108	0.003	36.8
real_sura108_m18	CCDS10766.1|Hs110|chr16	37.500	32	20	0	1	96	13	108	0.004	36.3
real_sura108_m18	CCDS54772.1|Hs110|chr4	34.211	38	25	0	10	123	2809	2922	0.007	35.4
real_sura108_m18	CCDS54772.1|Hs110|chr4	39.130	23	14	0	55	123	2263	2331	0.79	28.6
real_sura108_m19	CCDS8362.1|Hs110|chr11	64.706	17	6	0	1	51	467	517	3.4	26.8
real_sura108_m19	CCDS8361.1|Hs110|chr11	64.706	17	6	0	1	51	467	517	3.4	26.8
real_sura108_m19	CCDS5476.1|Hs110|chr7	71.429	14	4	0	1	42	2426	2467	4.6	26.3
real_sura108_m19	CCDS2897.1|Hs110|chr3	47.368	19	10	0	4	60	688	632	4.6	26.3
real_sura108_m19	CCDS82367.1|Hs110|chr19	64.706	17	6	0	4	54	118	68	8.3	25.5
real_sura103_m0	CCDS43248.1|Hs110|chr4	29.545	44	31	0	3	134	1363	1494	7.6	27.2
real_sura103_m1	CCDS58648.1|Hs110|chr19	61.538	13	5	0	171	133	797	835	0.003	28.6
real_sura103_m1	CCDS58648.1|Hs110|chr19	66.667	12	4	0	216	181	773	808	0.003	26.7
real_sura103_m1	CCDS58648.1|Hs110|chr19	61.538	13	5	0	171	133	782	820	7.8	27.2
real_sura103_m1	CCDS3280.1|Hs110|chr3	47.826	23	12	0	207	139	1244	1176	0.003	38.6
real_sura103_m1	CCDS3280.1|Hs110|chr3	42.857	21	12	0	201	139	1148	1086	0.092	33.6
real_sura103_m1	CCDS3280.1|Hs110|chr3	47.619	21	11	0	201	139	1208	1146	0.24	32.2
real_sura103_m1	CCDS75617.1|Hs110|chr7	61.538	13	5	0	198	160	1377	1415	0.005	32.7
real_sura103_m1	CCDS75617.1|Hs110|chr7	50.000	12	6	0	168	133	1707	1742	0.005	22.6
real_sura103_m1	CCDS64676.1|Hs110|chr7	61.538	13	5	0	198	160	1401	1439	0.005	32.7
real_sura103_m1	CCDS64676.1|Hs110|chr7	50.000	12	6	0	168	133	1731	1766	0.005	22.6
real_sura103_m1	CCDS64675.1|Hs110|chr7	61.538	13	5	0	198	160	1500	1538	0.005	32.7
real_sura103_m1	CCDS64675.1|Hs110|chr7	50.000	12	6	0	168	133	1830	1865	0.005	22.6
real_sura103_m2	CCDS12705.1|Hs110|chr19	52.941	17	8	0	166	116	53	3	0.47	24.8
real_sura103_m2	CCDS12705.1|Hs110|chr19	77.778	9	2	0	204	178	478	452	0.47	23.1
real_sura103_m2	CCDS93175.1|Hs110|chr22	46.154	26	14	0	181	104	26	103	1.7	29.3
real_sura103_m2	CCDS7771.1|Hs110|chr11	32.353	34	23	0	217	116	5432	5331	4.4	28.0
real_sura103_m2	CCDS78284.1|Hs110|chr7	40.909	22	13	0	178	113	1320	1385	4.7	22.5
real_sura103_m2	CCDS78284.1|Hs110|chr7	85.714	7	1	0	216	196	332	352	4.7	21.7
real_sura103_m2	CCDS11425.1|Hs110|chr17	62.500	16	6	0	178	131	5	52	6.0	27.5
real_sura103_m3	CCDS93940.1|Hs110|chr6	81.818	11	2	0	49	81	1227	1259	2.2	29.0
real_sura103_m3	CCDS47447.1|Hs110|chr6	81.818	11	2	0	49	81	1197	1229	2.2	29.0
real_sura103_m3	CCDS4971.1|Hs110|chr6	81.818	11	2	0	49	81	1926	1958	2.2	29.0
real_sura103_m3	CCDS12786.1|Hs110|chr19	72.727	11	3	0	49	81	61	29	3.0	28.6
real_sura103_m3	CCDS32043.1|Hs110|chr14	50.000	22	11	0	214	149	1452	1517	4.0	28.1
real_sura103_m4	CCDS90886.1|Hs110|chr1	38.462	26	16	0	214	137	2498	2421	0.12	33.1
real_sura103_m4	CCDS90886.1|Hs110|chr1	55.556	18	8	0	199	146	2501	2448	0.60	30.9
real_sura103_m4	CCDS90885.1|Hs110|chr1	38.462	26	16	0	214	137	2540	2463	0.12	33.1
real_sura103_m4	CCDS90885.1|Hs110|chr1	55.556	18	8	0	199	146	2543	2490	0.60	30.9
real_sura103_m4	CCDS90884.1|Hs110|chr1	38.462	26	16	0	214	137	2543	2466	0.12	33.1
real_sura103_m4	CCDS90884.1|Hs110|chr1	55.556	18	8	0	199	146	2546	2493	0.60	30.9
real_sura103_m4	CCDS90883.1|Hs110|chr1	38.462	26	16	0	214	137	2534	2457	0.12	33.1
real_sura103_m4	CCDS90883.1|Hs110|chr1	55.556	18	8	0	199	146	2537	2484	0.60	30.9
real_sura103_m4	CCDS255.1|Hs110|chr1	38.462	26	16	0	214	137	2501	2424	0.12	33.1
real_sura103_m4	CCDS255.1|Hs110|chr1	55.556	18	8	0	199	146	2504	2451	0.60	30.9
real_sura103_m5	CCDS61307.1|Hs110|chr13	47.826	23	12	0	74	6	419	351	0.64	25.8
real_sura103_m5	CCDS61307.1|Hs110|chr13	37.500	16	10	0	113	66	1446	1399	0.64	22.1
real_sura103_m5	CCDS45024.1|Hs110|chr13	47.826	23	12	0	74	6	464	396	0.65	25.8
real_sura103_m5	CCDS45024.1|Hs110|chr13	37.500	16	10	0	113	66	1491	1444	0.65	22.1
real_sura103_m5	CCDS91955.1|Hs110|chr14	50.000	24	12	0	19	90	177	248	1.5	29.6
real_sura103_m5	CCDS10002.2|Hs110|chr14	50.000	24	12	0	19	90	18	89	1.5	29.6
real_sura103_m5	CCDS31418.1|Hs110|chr11	52.632	19	9	0	95	39	318	262	1.5	29.5
real_sura103_m6	CCDS2677.1|Hs110|chr3	68.421	19	6	0	151	207	1577	1633	0.015	36.2
real_sura103_m6	CCDS34499.1|Hs110|chr6	53.846	26	12	0	136	213	242	319	0.038	34.9
real_sura103_m6	CCDS81929.1|Hs110|chr16	61.111	18	7	0	145	198	794	847	0.13	33.1
real_sura103_m6	CCDS45379.1|Hs110|chr16	61.111	18	7	0	145	198	791	844	0.13	33.1
real_sura103_m6	CCDS14190.1|Hs110|chrX	50.000	24	12	0	145	216	208	137	0.13	33.1
real_sura103_m7	CCDS86763.1|Hs110|chr19	41.667	24	14	0	24	95	72	1	5.5	27.6
real_sura103_m7	CCDS42562.1|Hs110|chr19	41.667	24	14	0	24	95	72	1	5.5	27.6
real_sura103_m7	CCDS31154.1|Hs110|chr10	61.538	13	5	0	3	41	1862	1900	7.6	27.2
real_sura103_m7	CCDS1020.1|Hs110|chr1	35.714	28	18	0	3	86	35	118	7.6	27.2
real_sura103_m8	CCDS31999.2|Hs110|chr13	42.857	21	12	0	66	4	852	914	5.7	27.6
real_sura103_m8	CCDS35006.1|Hs110|chr9	57.143	14	6	0	48	7	571	612	7.8	27.2
real_sura103_m9	CCDS46666.1|Hs110|chr22	56.250	16	7	0	200	153	361	408	0.60	30.9
